artist_name,genre,LQS_mean,n
wheeland brothers,reggae,0.0,2
white lion,rock,0.0,2
wilbert harrison,blues,0.0,2
wilco,pop,0.0,2
wilson meadows,blues,0.0,2
woody shaw,jazz,0.0,2
wu-tang clan,hip hop,0.0,2
wu-tang clan,pop,0.0,2
wynn stewart,country,0.0,2
yanni,pop,0.0,2
yelawolf,pop,0.0,2
yoke lore,pop,0.0,2
zayn,pop,0.0,2
zebrahead,pop,0.0,2
zhané,pop,0.0,2
張露,pop,0.0,2
$uicideboy$,hip hop,0.0,1
+44,pop,0.0,1
112,pop,0.0,1
2 pistols,pop,0.0,1
50 cent,hip hop,0.0,1
504 boyz,hip hop,0.0,1
6lack,hip hop,0.0,1
7horse,blues,0.0,1
88rising,pop,0.0,1
8ball,hip hop,0.0,1
? & the mysterians,pop,0.0,1
a filial,hip hop,0.0,1
a great big world,pop,0.0,1
a rocket to the moon,pop,0.0,1
a thousand horses,country,0.0,1
a$ap mob,hip hop,0.0,1
a*teens,pop,0.0,1
a.k.r.a.,hip hop,0.0,1
a.r. kane,pop,0.0,1
abbey lincoln,jazz,0.0,1
abhi the nomad,hip hop,0.0,1
abstract artform,hip hop,0.0,1
abstract orchestra,jazz,0.0,1
abul mogard,jazz,0.0,1
accept,rock,0.0,1
ace frehley,rock,0.0,1
ace hood,hip hop,0.0,1
acid king,rock,0.0,1
acoustic alchemy,jazz,0.0,1
action bronson,pop,0.0,1
adam gussow,blues,0.0,1
adam hambrick,country,0.0,1
adam levine,pop,0.0,1
adam sanders,country,0.0,1
adani & wolf,jazz,0.0,1
admiral bailey,reggae,0.0,1
african underground,hip hop,0.0,1
afroman,hip hop,0.0,1
afu-ra,hip hop,0.0,1
agnetha fältskog,pop,0.0,1
aim,jazz,0.0,1
airplay,rock,0.0,1
ajmw,jazz,0.0,1
akinyele,hip hop,0.0,1
alain caron,jazz,0.0,1
alaine,reggae,0.0,1
alannah myles,pop,0.0,1
albert castiglia,blues,0.0,1
albert cummings,blues,0.0,1
albert hammond,pop,0.0,1
alberto vazquez,pop,0.0,1
aldo nova,rock,0.0,1
alex & sierra,pop,0.0,1
alexi murdoch,pop,0.0,1
alexisonfire,rock,0.0,1
alfonso ponticelli,jazz,0.0,1
ali campbell,reggae,0.0,1
ali gatie,pop,0.0,1
alice coltrane,jazz,0.0,1
alice francis,jazz,0.0,1
alice russell,jazz,0.0,1
allison moorer,country,0.0,1
alvin lee,blues,0.0,1
alvvays,rock,0.0,1
amber run,rock,0.0,1
american authors,rock,0.0,1
american hi-fi,pop,0.0,1
ana popovic,blues,0.0,1
anberlin,pop,0.0,1
ancient astronauts,jazz,0.0,1
andrew belle,pop,0.0,1
andrew hill,jazz,0.0,1
andrew peterson,rock,0.0,1
andy frasco & the u.n.,blues,0.0,1
andy grammer,pop,0.0,1
andy grammer,rock,0.0,1
angel olsen,rock,0.0,1
angela bofill,rock,0.0,1
anirudh ravichander,hip hop,0.0,1
ann hampton callaway,jazz,0.0,1
anna nalick,pop,0.0,1
anomaly,jazz,0.0,1
ansel elgort,pop,0.0,1
anthony gomes,blues,0.0,1
anthony johnson,reggae,0.0,1
anti-flag,pop,0.0,1
anti-lilly & phoniks,jazz,0.0,1
antidoping,reggae,0.0,1
apogonoi tou omirou,hip hop,0.0,1
aqualung,rock,0.0,1
arcadia,pop,0.0,1
archers of loaf,pop,0.0,1
ardhito pramono,jazz,0.0,1
ariel rivera,rock,0.0,1
armand hammer,hip hop,0.0,1
ash grunwald,blues,0.0,1
ashley monroe,country,0.0,1
ashley tisdale,pop,0.0,1
aspects,hip hop,0.0,1
astrid s,pop,0.0,1
atlanta rhythm section,blues,0.0,1
atomic rooster,blues,0.0,1
au/ra,pop,0.0,1
audio two,hip hop,0.0,1
audrey assad,rock,0.0,1
august alsina,hip hop,0.0,1
augustus pablo,reggae,0.0,1
aurora,pop,0.0,1
avalon,rock,0.0,1
awon,jazz,0.0,1
ayokay,pop,0.0,1
azealia banks,pop,0.0,1
azymuth,jazz,0.0,1
b.o.b,hip hop,0.0,1
babes in toyland ,pop,0.0,1
baby washington,blues,0.0,1
bad english,rock,0.0,1
bag of toys,reggae,0.0,1
bahamas,rock,0.0,1
ballyhoo,reggae,0.0,1
band of horses,rock,0.0,1
banes world,pop,0.0,1
banes world,rock,0.0,1
bang,blues,0.0,1
banners,rock,0.0,1
barbara fairchild,country,0.0,1
barefoot truth,reggae,0.0,1
barney kessel,jazz,0.0,1
baron samedi,hip hop,0.0,1
bash & pop,country,0.0,1
batch,reggae,0.0,1
bayside,rock,0.0,1
beach fossils,pop,0.0,1
beach house,rock,0.0,1
beanie sigel,pop,0.0,1
beans & fatback,blues,0.0,1
bear hands,rock,0.0,1
belly,pop,0.0,1
ben kweller,pop,0.0,1
ben tankard,jazz,0.0,1
ben webster,jazz,0.0,1
benjamin francis leftwich,pop,0.0,1
benny berigan,jazz,0.0,1
"bernard ""pretty"" purdie",blues,0.0,1
bernard wright,jazz,0.0,1
best coast,pop,0.0,1
beta radio,pop,0.0,1
bibio,pop,0.0,1
big audio dynamite,pop,0.0,1
big boi,hip hop,0.0,1
big country,pop,0.0,1
big daddy weave,rock,0.0,1
big k.r.i.t.,hip hop,0.0,1
big kuntry king,hip hop,0.0,1
big l,hip hop,0.0,1
big scoob,country,0.0,1
big tymers,hip hop,0.0,1
big walter horton,blues,0.0,1
bill anderson,country,0.0,1
bill callahan,rock,0.0,1
bill charlap trio,jazz,0.0,1
bill gaither,country,0.0,1
bill le sage,jazz,0.0,1
bill medley,rock,0.0,1
bill monroe,country,0.0,1
billie holiday,jazz,0.0,1
billy boy arnold,blues,0.0,1
billy cobham,jazz,0.0,1
billy fury,pop,0.0,1
billy gilman,country,0.0,1
billy strayhorn,jazz,0.0,1
billy swan,pop,0.0,1
billy woods,hip hop,0.0,1
bim sherman,reggae,0.0,1
biohazard,rock,0.0,1
birdtalker,pop,0.0,1
birdy,pop,0.0,1
bix beiderbecke,jazz,0.0,1
black oak arkansas,country,0.0,1
black sheep,hip hop,0.0,1
black veil brides,pop,0.0,1
black$tar,hip hop,0.0,1
blackberry smoke,rock,0.0,1
blackbird hill,blues,0.0,1
blahzay blahzay,hip hop,0.0,1
blanco brown,country,0.0,1
bleachers,pop,0.0,1
blessid union of souls,pop,0.0,1
bleubird,hip hop,0.0,1
blind guardian,rock,0.0,1
blind pilot,pop,0.0,1
blitzen trapper,country,0.0,1
bloc party,pop,0.0,1
bloc party,rock,0.0,1
blood red shoes,rock,0.0,1
"blood, sweat & tears",country,0.0,1
blue foundation,pop,0.0,1
blue rodeo,country,0.0,1
blur,rock,0.0,1
bob baldwin,jazz,0.0,1
bob berg,jazz,0.0,1
bob welch,pop,0.0,1
bobaflex,rock,0.0,1
bobby brown,hip hop,0.0,1
bobby rush,blues,0.0,1
bobby vinton,rock,0.0,1
bodyjar,rock,0.0,1
bombay bicycle club,pop,0.0,1
bombay bicycle club,rock,0.0,1
bomshel,country,0.0,1
boogie,hip hop,0.0,1
book of love,pop,0.0,1
boom boom vibration,reggae,0.0,1
bowling for soup,pop,0.0,1
bowling for soup,rock,0.0,1
boxcar willie,country,0.0,1
boy meets girl,pop,0.0,1
boys like girls,pop,0.0,1
brad knauber,pop,0.0,1
brad mehldau trio,jazz,0.0,1
brandi carlile,pop,0.0,1
brandi carlile,rock,0.0,1
brandon flowers,rock,0.0,1
brandon jenkins,country,0.0,1
brandon lay,country,0.0,1
brandon ratcliff,country,0.0,1
branford marsalis,jazz,0.0,1
braxton cook,jazz,0.0,1
bread,country,0.0,1
brenda boykin,jazz,0.0,1
brenda holloway,blues,0.0,1
brenda holloway,pop,0.0,1
brenda lee,jazz,0.0,1
brent cobb,rock,0.0,1
brent faiyaz,pop,0.0,1
brian blade & the fellowship band,jazz,0.0,1
brian hyland,rock,0.0,1
brick & lace,reggae,0.0,1
bright eyes,rock,0.0,1
britny fox,rock,0.0,1
britt nicole,pop,0.0,1
britt nicole,rock,0.0,1
broadcast,pop,0.0,1
bronski beat,rock,0.0,1
brotha lynch hung,pop,0.0,1
brother ali,pop,0.0,1
brother dege,blues,0.0,1
bryce fox,rock,0.0,1
bubaseta,reggae,0.0,1
buck clayton,jazz,0.0,1
buckcherry,rock,0.0,1
buczer,hip hop,0.0,1
bud powell,jazz,0.0,1
buddy brown,country,0.0,1
buddy jewell,country,0.0,1
buddy johnson,blues,0.0,1
buddy rich,jazz,0.0,1
buddy whittington,blues,0.0,1
buffalo tom,pop,0.0,1
buffy sainte-marie,rock,0.0,1
bugle,reggae,0.0,1
bunk johnson,jazz,0.0,1
burton cummings,rock,0.0,1
butcher brown,jazz,0.0,1
børns,rock,0.0,1
cachao,jazz,0.0,1
cal smith,country,0.0,1
cale dodds,country,0.0,1
cam,country,0.0,1
cam’ron,hip hop,0.0,1
cam’ron,pop,0.0,1
can,rock,0.0,1
candiria,jazz,0.0,1
cano estremera,jazz,0.0,1
capone-n-noreaga,hip hop,0.0,1
car seat headrest,rock,0.0,1
carey bell,blues,0.0,1
carl sims,blues,0.0,1
carl thomas,pop,0.0,1
carlene carter,country,0.0,1
carly rae jepsen,pop,0.0,1
carolina liar,pop,0.0,1
cartel,pop,0.0,1
case,pop,0.0,1
cassadee pope,pop,0.0,1
cassidy,hip hop,0.0,1
cat power,pop,0.0,1
catherine russell,jazz,0.0,1
caylee hammack,country,0.0,1
cedric burnside,blues,0.0,1
cemetery sun,rock,0.0,1
ceschi,hip hop,0.0,1
cham,reggae,0.0,1
channel live,hip hop,0.0,1
chanté moore,pop,0.0,1
chapter 11,reggae,0.0,1
charles kelley,country,0.0,1
charles mingus,jazz,0.0,1
charley patton,blues,0.0,1
charlie gracie,blues,0.0,1
charlie palmieri,jazz,0.0,1
charlie robison,country,0.0,1
charlotte dos santos,jazz,0.0,1
chase bryant,country,0.0,1
chastity belt,pop,0.0,1
chatham county line,country,0.0,1
chef ragoo,hip hop,0.0,1
chef'special,rock,0.0,1
chelsea cutler,pop,0.0,1
chely wright,country,0.0,1
chester bennington,rock,0.0,1
chicken shack,blues,0.0,1
chico science,hip hop,0.0,1
children of zeus,jazz,0.0,1
chris biscuit,hip hop,0.0,1
chris lane,country,0.0,1
chris webby,hip hop,0.0,1
christian death,rock,0.0,1
christian scott atunde adjuah,jazz,0.0,1
christie huff,country,0.0,1
chvrches,rock,0.0,1
chxpo,hip hop,0.0,1
cindy bradley,jazz,0.0,1
circa waves,rock,0.0,1
citizen king,pop,0.0,1
citizen way,rock,0.0,1
civil twilight,rock,0.0,1
classified,hip hop,0.0,1
clean bandit,pop,0.0,1
clemens,hip hop,0.0,1
clifford brown,jazz,0.0,1
climie fisher,pop,0.0,1
clipse,hip hop,0.0,1
club 1600,jazz,0.0,1
clyde mcphatter,blues,0.0,1
coin,rock,0.0,1
colbie caillat,rock,0.0,1
cold creek county,country,0.0,1
colin hay,pop,0.0,1
colony house,rock,0.0,1
colter wall,country,0.0,1
connan mockasin,rock,0.0,1
cooder graw,country,0.0,1
cor veleno,hip hop,0.0,1
cormega,hip hop,0.0,1
cowboy,country,0.0,1
craig campbell,pop,0.0,1
craig david,pop,0.0,1
craig mack,hip hop,0.0,1
craig mack,pop,0.0,1
crash kings,rock,0.0,1
crash test dummies,pop,0.0,1
crime mob,pop,0.0,1
cultural roots,reggae,0.0,1
curren$y,hip hop,0.0,1
cursive,pop,0.0,1
curtis fuller,jazz,0.0,1
curtis salgado,blues,0.0,1
cut copy,pop,0.0,1
cute is what we aim for,pop,0.0,1
cutting crew,pop,0.0,1
cyne,jazz,0.0,1
cæcilie norby,jazz,0.0,1
d.o.c.,hip hop,0.0,1
d4l,hip hop,0.0,1
da lench mob,hip hop,0.0,1
da youngsta's,hip hop,0.0,1
damien jurado,country,0.0,1
damos,hip hop,0.0,1
damu the fudgemunk,jazz,0.0,1
dan penn,country,0.0,1
dan siegel,jazz,0.0,1
danger danger,rock,0.0,1
daniel johnston,pop,0.0,1
danny black,jazz,0.0,1
danny brown,pop,0.0,1
danny bryant's redeyeband,blues,0.0,1
danny gokey,pop,0.0,1
dany dan,hip hop,0.0,1
darondo,jazz,0.0,1
darrell scott,country,0.0,1
darren rahn,jazz,0.0,1
dashboard confessional,rock,0.0,1
dave collins,reggae,0.0,1
dave east,hip hop,0.0,1
david byrne,rock,0.0,1
david cook,pop,0.0,1
david essex,pop,0.0,1
david fanning,country,0.0,1
david gray,pop,0.0,1
david kersh,country,0.0,1
david lee roth,rock,0.0,1
david peaston,blues,0.0,1
david pomeranz,rock,0.0,1
dawes,country,0.0,1
days of the new,rock,0.0,1
de leve,hip hop,0.0,1
dead or alive,pop,0.0,1
dead prez,hip hop,0.0,1
deadsy,rock,0.0,1
dean brody,country,0.0,1
debbie davies,blues,0.0,1
deborah allen,country,0.0,1
decyfer down,rock,0.0,1
deer tick,pop,0.0,1
degiheugi,jazz,0.0,1
del shannon,rock,0.0,1
delinquent habits,hip hop,0.0,1
delroy wilson,reggae,0.0,1
demon hunter,rock,0.0,1
demun jones,country,0.0,1
dennis lloyd,pop,0.0,1
deorro,pop,0.0,1
derek b,hip hop,0.0,1
des'ree,pop,0.0,1
desiigner,hip hop,0.0,1
desmond cheese,reggae,0.0,1
dexys midnight runners,pop,0.0,1
diafrix,hip hop,0.0,1
diamond d,hip hop,0.0,1
diaz,hip hop,0.0,1
dick curless,country,0.0,1
diego roots,reggae,0.0,1
digga d,hip hop,0.0,1
dilated peoples,hip hop,0.0,1
dimples d.,hip hop,0.0,1
dionne warwick,rock,0.0,1
dirt rock empire,country,0.0,1
dirty honkers,jazz,0.0,1
dirty loops,jazz,0.0,1
disciple,rock,0.0,1
dispatch,pop,0.0,1
disperse,jazz,0.0,1
dj drama,pop,0.0,1
dj food,jazz,0.0,1
dj grumble,jazz,0.0,1
dj harrison,jazz,0.0,1
dj jazzy jeff,jazz,0.0,1
dj khaled,hip hop,0.0,1
dj krush,jazz,0.0,1
dj muggs,hip hop,0.0,1
dj nel'assassin,hip hop,0.0,1
dj quik,pop,0.0,1
dnce,pop,0.0,1
doc watson,country,0.0,1
dodie,pop,0.0,1
dojo cuts,jazz,0.0,1
dolla,hip hop,0.0,1
dom kennedy,pop,0.0,1
don bigg,hip hop,0.0,1
don cherry,jazz,0.0,1
don drummond,reggae,0.0,1
donnie ray,blues,0.0,1
dorothy ashby,pop,0.0,1
doug e. fresh,hip hop,0.0,1
doug sahm,country,0.0,1
doug supernaw,country,0.0,1
doyle bramhall,blues,0.0,1
dr. dog,rock,0.0,1
dr. dre,hip hop,0.0,1
dr. hook,country,0.0,1
drake white,country,0.0,1
dramadigs,jazz,0.0,1
dreamers,rock,0.0,1
dreamville,pop,0.0,1
dreezy,hip hop,0.0,1
drowning pool,rock,0.0,1
drwn.,jazz,0.0,1
duane stephenson,reggae,0.0,1
duke robillard,blues,0.0,1
duster,pop,0.0,1
dustin lynch,country,0.0,1
dustin tebbutt,pop,0.0,1
dylan scott,country,0.0,1
e-40,pop,0.0,1
earl hooker,blues,0.0,1
ease up,reggae,0.0,1
ebenezer,hip hop,0.0,1
ebo taylor,jazz,0.0,1
echo & the bunnymen,rock,0.0,1
"eddie ""cleanhead"" vinson",blues,0.0,1
eddy raven,country,0.0,1
eden ahbez,pop,0.0,1
eden brent,blues,0.0,1
edge of sanity,jazz,0.0,1
edwin mccain,pop,0.0,1
eels,rock,0.0,1
eilen jewell,country,0.0,1
einstein,hip hop,0.0,1
eisvoleas,hip hop,0.0,1
el gran combo de puerto rico,jazz,0.0,1
elastica,pop,0.0,1
electronic,pop,0.0,1
electronic swing orchestra,jazz,0.0,1
eli young band,pop,0.0,1
ella henderson,pop,0.0,1
elvin jones,jazz,0.0,1
elvis costello,rock,0.0,1
emanon,jazz,0.0,1
emapea,jazz,0.0,1
emery,rock,0.0,1
empire of the sun,pop,0.0,1
en vogue,hip hop,0.0,1
england dan,rock,0.0,1
enjoy,rock,0.0,1
enuff z'nuff,pop,0.0,1
eric bibb,blues,0.0,1
eric darius,jazz,0.0,1
eric dolphy,jazz,0.0,1
eric ethridge,country,0.0,1
eric gales,blues,0.0,1
eric hutchinson,pop,0.0,1
eric marienthal,jazz,0.0,1
eric paslay,country,0.0,1
eric paslay,pop,0.0,1
erick sermon,hip hop,0.0,1
ernest ashworth,country,0.0,1
ernestine anderson,jazz,0.0,1
erykah badu,hip hop,0.0,1
esbjörn svensson trio,jazz,0.0,1
ethel waters,jazz,0.0,1
euge groove,jazz,0.0,1
europe,rock,0.0,1
everclear,pop,0.0,1
everton blender,reggae,0.0,1
evil ebenezer,hip hop,0.0,1
exposé,pop,0.0,1
extreme,rock,0.0,1
eyedea,hip hop,0.0,1
ezra collective,jazz,0.0,1
faces,blues,0.0,1
fania all stars,jazz,0.0,1
fantasia,pop,0.0,1
faron young,country,0.0,1
fat joe,hip hop,0.0,1
feargal sharkey,pop,0.0,1
fennesz,jazz,0.0,1
fever ray,pop,0.0,1
field mob,pop,0.0,1
fill black,hip hop,0.0,1
finneas,pop,0.0,1
fitz and the tantrums,pop,0.0,1
five for fighting,pop,0.0,1
five horse johnson,blues,0.0,1
flamin' groovies,country,0.0,1
flatsound,pop,0.0,1
flaw,rock,0.0,1
fletcher henderson,jazz,0.0,1
flipmode squad,hip hop,0.0,1
flor,rock,0.0,1
fly my pretties,reggae,0.0,1
fontella bass,blues,0.0,1
foresta,reggae,0.0,1
forever the sickest kids,pop,0.0,1
fort knox five,jazz,0.0,1
foxy brown,hip hop,0.0,1
foxygen,pop,0.0,1
frank black,pop,0.0,1
frank ifield,pop,0.0,1
frank stallone,rock,0.0,1
frank t,hip hop,0.0,1
frankie ballard,country,0.0,1
frankie cosmos,rock,0.0,1
frankie j,pop,0.0,1
frankie lymon & the teenagers,blues,0.0,1
fred eaglesmith,country,0.0,1
freddie roach,jazz,0.0,1
freddy cole,jazz,0.0,1
fredo,hip hop,0.0,1
fredrik kronkvist,jazz,0.0,1
freestyle,pop,0.0,1
freestyle fellowship,jazz,0.0,1
freeway,hip hop,0.0,1
french montana,hip hop,0.0,1
fu-schnickens,hip hop,0.0,1
fuel,rock,0.0,1
funkdoobiest,hip hop,0.0,1
funkmaster flex,hip hop,0.0,1
gabin,jazz,0.0,1
gabrielle,pop,0.0,1
gail jhonson,jazz,0.0,1
galliano,jazz,0.0,1
gang starr,hip hop,0.0,1
gappy ranks,reggae,0.0,1
garnet mimms & the enchanters,blues,0.0,1
garth brooks,country,0.0,1
gary bartz,jazz,0.0,1
gary bartz ntu troop,jazz,0.0,1
gato barbieri,jazz,0.0,1
gavin rossdale,rock,0.0,1
geeshie wiley,blues,0.0,1
general levy,reggae,0.0,1
gentleman's dub club,reggae,0.0,1
georg levin,jazz,0.0,1
george howard,jazz,0.0,1
george lam,pop,0.0,1
georgia anne muldrow,jazz,0.0,1
georgie fame,blues,0.0,1
gerry mulligan quartet,jazz,0.0,1
get scared,pop,0.0,1
geto boys,pop,0.0,1
gianni & kyle,pop,0.0,1
giant,rock,0.0,1
gin blossoms,rock,0.0,1
gino vannelli,rock,0.0,1
gino washington,blues,0.0,1
ginuwine,hip hop,0.0,1
giorgos papadopoulos,pop,0.0,1
girl in red,pop,0.0,1
girls aloud,pop,0.0,1
girls at our best!,pop,0.0,1
girlschool,rock,0.0,1
glen glenn,blues,0.0,1
glen hansard,pop,0.0,1
glenn medeiros,rock,0.0,1
gli inquilini,hip hop,0.0,1
go west,pop,0.0,1
golden earring,rock,0.0,1
goldfinger,pop,0.0,1
goldlink,hip hop,0.0,1
gord bamford,country,0.0,1
gordon mote,country,0.0,1
gorilla zoe,pop,0.0,1
gotan project,jazz,0.0,1
gotye,pop,0.0,1
graham parker,pop,0.0,1
graham parker & the rumour,pop,0.0,1
grand puba,hip hop,0.0,1
grandaddy,pop,0.0,1
grandmaster flash,hip hop,0.0,1
grandmaster flash & the furious five,hip hop,0.0,1
grandpa jones,country,0.0,1
great big sea,rock,0.0,1
greater vision,country,0.0,1
green on red,country,0.0,1
green river ordinance,rock,0.0,1
greenleaf,blues,0.0,1
gretchen wilson,country,0.0,1
greyhound,reggae,0.0,1
grimes,pop,0.0,1
grin department,reggae,0.0,1
group home,hip hop,0.0,1
grouplove,pop,0.0,1
grupo maximo grado,pop,0.0,1
gryffin,pop,0.0,1
guadalcanal diary,pop,0.0,1
gungor,rock,0.0,1
guru's jazzmatazz,jazz,0.0,1
gza,hip hop,0.0,1
gábor szabó,jazz,0.0,1
"hamilton, joe frank & reynolds",pop,0.0,1
hanson,pop,0.0,1
harlem,rock,0.0,1
harvey danger,pop,0.0,1
hata proof records presents mr nava,hip hop,0.0,1
hawkshaw hawkins,country,0.0,1
hayden james,pop,0.0,1
hayes carll,country,0.0,1
he is we,rock,0.0,1
heather b,hip hop,0.0,1
heather nova,pop,0.0,1
heather victoria,hip hop,0.0,1
helen humes,blues,0.0,1
helen shapiro,pop,0.0,1
hell razah,hip hop,0.0,1
hellbound glory,country,0.0,1
hellogoodbye,pop,0.0,1
helloween,rock,0.0,1
henri texier,jazz,0.0,1
henry paul band,rock,0.0,1
herb alpert,jazz,0.0,1
herbs,reggae,0.0,1
hippiehaus,jazz,0.0,1
hmd,hip hop,0.0,1
hole,rock,0.0,1
holly cole,jazz,0.0,1
holly golightly,blues,0.0,1
hollyn,rock,0.0,1
homeboy sandman,hip hop,0.0,1
homeshake,rock,0.0,1
honeymoon suite,rock,0.0,1
hoodoo gurus,pop,0.0,1
horace silver,jazz,0.0,1
horst jankowski and his studio orchestra,jazz,0.0,1
hot chocolate,pop,0.0,1
hot water music,pop,0.0,1
house of pain,rock,0.0,1
huey,pop,0.0,1
hustle gang,hip hop,0.0,1
i am they,rock,0.0,1
i-roy,reggae,0.0,1
ian & sylvia,rock,0.0,1
ibrahim maalouf,jazz,0.0,1
idris muhammad,jazz,0.0,1
ijahman levi,reggae,0.0,1
ill niño,rock,0.0,1
illenium,pop,0.0,1
imogen heap,pop,0.0,1
indigenous,blues,0.0,1
indio i,reggae,0.0,1
inner wave,rock,0.0,1
inoj,rock,0.0,1
intronaut,jazz,0.0,1
inxs,rock,0.0,1
ira ironstrings,pop,0.0,1
iron & wine,rock,0.0,1
ismael rivera y sus cachimbos,jazz,0.0,1
j boog,pop,0.0,1
j. holiday,pop,0.0,1
j. rawls,jazz,0.0,1
ja rule,hip hop,0.0,1
jaared,jazz,0.0,1
jace everett,blues,0.0,1
jack & jack,pop,0.0,1
jack greene,country,0.0,1
jackie deshannon,pop,0.0,1
jackie neal,blues,0.0,1
jackiem joyner,jazz,0.0,1
jackson michelson,country,0.0,1
jadakiss,hip hop,0.0,1
jadakiss,pop,0.0,1
jahmel,reggae,0.0,1
jai paul,pop,0.0,1
jake hess,country,0.0,1
jakob ogawa,rock,0.0,1
james,rock,0.0,1
james blunt,pop,0.0,1
james leg,blues,0.0,1
james tillman,jazz,0.0,1
james tw,pop,0.0,1
jameson rodgers,country,0.0,1
jamie foxx,pop,0.0,1
jamie grace,rock,0.0,1
jan garbarek,jazz,0.0,1
jan lundgren trio,jazz,0.0,1
jane monheit,jazz,0.0,1
jars of clay,rock,0.0,1
jason donovan,pop,0.0,1
jason michael carroll,country,0.0,1
jason mraz,pop,0.0,1
jawga boyz,country,0.0,1
jawga sparxxx,country,0.0,1
jay rock,pop,0.0,1
jay sean,pop,0.0,1
jaydayoungan,hip hop,0.0,1
jaymes young,pop,0.0,1
jazz cartier,hip hop,0.0,1
jazzanova,jazz,0.0,1
jb and the moonshine band,country,0.0,1
jeannie seely,country,0.0,1
jeff carson,country,0.0,1
jeff loomis,jazz,0.0,1
jefferson airplane,rock,0.0,1
jeffrey foucault,country,0.0,1
jennifer lara,rock,0.0,1
jennifer love hewitt,pop,0.0,1
jermaine dupri,hip hop,0.0,1
jermaine edwards,reggae,0.0,1
jerry butler,pop,0.0,1
jessica simpson,pop,0.0,1
jessie j,pop,0.0,1
jessie reyez,pop,0.0,1
jessie ware,pop,0.0,1
jessy j,jazz,0.0,1
jestofunk,jazz,0.0,1
jet,rock,0.0,1
jhene aiko,pop,0.0,1
jht,hip hop,0.0,1
jid,pop,0.0,1
jill scott,pop,0.0,1
jim ford,country,0.0,1
jim stafford,pop,0.0,1
jim white,country,0.0,1
jimmy clanton,blues,0.0,1
jimmy scott,jazz,0.0,1
jimmy smith,jazz,0.0,1
jimmy wakely,country,0.0,1
jimmy witherspoon,blues,0.0,1
jo mersa marley,reggae,0.0,1
joanne brackeen,jazz,0.0,1
joe,pop,0.0,1
joe budden,hip hop,0.0,1
joe cuba sextet,jazz,0.0,1
joe dolan,country,0.0,1
joe dukie & dj fitchie,reggae,0.0,1
joe louis walker,blues,0.0,1
joey alexander,jazz,0.0,1
john d. hale band,country,0.0,1
john frusciante,rock,0.0,1
john gurney,country,0.0,1
john king,country,0.0,1
john lee hooker,rock,0.0,1
john mellencamp,rock,0.0,1
john phillips,country,0.0,1
john scofield,blues,0.0,1
john surman,jazz,0.0,1
john the conqueror,blues,0.0,1
john waite,pop,0.0,1
"johnny ""guitar"" watson",blues,0.0,1
johnny cooper,country,0.0,1
johnny pacheco,jazz,0.0,1
johnny temple,blues,0.0,1
johnny van zant,rock,0.0,1
johnnyswim,pop,0.0,1
jojo effect,jazz,0.0,1
jon kennedy,jazz,0.0,1
jon langston,country,0.0,1
jon mclaughlin,pop,0.0,1
jon wayne and the pain,reggae,0.0,1
jonathan kreisberg,jazz,0.0,1
jonathan richman,rock,0.0,1
jonny diaz,rock,0.0,1
jordan davis,country,0.0,1
jordan feliz,rock,0.0,1
jordan rager,country,0.0,1
jordin sparks,pop,0.0,1
josefus,blues,0.0,1
josh heinrichs,reggae,0.0,1
josh ritter,country,0.0,1
josh wilson,rock,0.0,1
josé james,jazz,0.0,1
josé josé,pop,0.0,1
joyner lucas,pop,0.0,1
joywave,rock,0.0,1
jp cooper,pop,0.0,1
jt money,hip hop,0.0,1
judah & the lion,rock,0.0,1
judy mowatt,reggae,0.0,1
juicy j,pop,0.0,1
juju rogers,jazz,0.0,1
jukebox the ghost,rock,0.0,1
julia sheer,pop,0.0,1
julian dash,jazz,0.0,1
junior delgado,reggae,0.0,1
justice system,jazz,0.0,1
k kutta,hip hop,0.0,1
kalash,hip hop,0.0,1
kaleidoscope,rock,0.0,1
kaleo,rock,0.0,1
kalimba,pop,0.0,1
kameleba,reggae,0.0,1
kankick,jazz,0.0,1
karin krog,jazz,0.0,1
katy mcallister,rock,0.0,1
kaveli,hip hop,0.0,1
kc & the sunshine band,rock,0.0,1
keane,pop,0.0,1
keb' mo',country,0.0,1
keef hartley band,blues,0.0,1
keiko matsui,jazz,0.0,1
keith green,rock,0.0,1
keith jarrett trio,jazz,0.0,1
keith relf,blues,0.0,1
keith sweat,hip hop,0.0,1
kellie pickler,country,0.0,1
kelly willis,country,0.0,1
kenny drew,jazz,0.0,1
kenny kirkland,jazz,0.0,1
kenny neal,blues,0.0,1
kentucky thunder,blues,0.0,1
kevin coyne,blues,0.0,1
kevin downswell,reggae,0.0,1
kevin rudolf,pop,0.0,1
kevin welch,country,0.0,1
kid bloom,rock,0.0,1
kid frost,hip hop,0.0,1
kid ory,jazz,0.0,1
kid vishis,hip hop,0.0,1
kids see ghosts,pop,0.0,1
kiko bun,reggae,0.0,1
killy,hip hop,0.0,1
kim carnes,pop,0.0,1
kim mitchell,rock,0.0,1
kim waters,jazz,0.0,1
kim wilde,pop,0.0,1
kina grannis,pop,0.0,1
king general,reggae,0.0,1
kingdom come,rock,0.0,1
kingspade,country,0.0,1
kirko bangz,hip hop,0.0,1
klim,jazz,0.0,1
kolohe kai,pop,0.0,1
kool g rap,hip hop,0.0,1
kool keith,hip hop,0.0,1
kool&klean,jazz,0.0,1
kruder & dorfmeister,jazz,0.0,1
